"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 16 11:05:45 CST 2026","Fri Jan 16 11:05:45 CST 2026","176","script.v1_0_0","test_1_login","","","","测试 windows_id 为空字符串的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:48 CST 2026","Fri Jan 16 11:05:48 CST 2026","206","script.v1_0_0","test_1_login","","","","测试 app_id 为 'invalid_app_id' 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:37 CST 2026","Fri Jan 16 11:05:37 CST 2026","132","script.v1_0_0","test_1_login","","","","测试 env 为int 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:49 CST 2026","Fri Jan 16 11:05:49 CST 2026","124","script.v1_0_0","test_1_login","","","","测试appid为空的情况的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:34 CST 2026","Fri Jan 16 11:05:34 CST 2026","139","script.v1_0_0","test_1_login","","","","测试 uid 为 字符串的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:51 CST 2026","Fri Jan 16 11:05:51 CST 2026","132","script.v1_0_0","test_1_login","","","","测试server_id为int的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:48 CST 2026","Fri Jan 16 11:05:48 CST 2026","223","script.v1_0_0","test_1_login","","","","测试 app_id 为 None 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:35 CST 2026","Fri Jan 16 11:05:35 CST 2026","146","script.v1_0_0","test_1_login","","","","测试 uid 为负数的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:47 CST 2026","Fri Jan 16 11:05:47 CST 2026","188","script.v1_0_0","test_1_login","","","","测试 device_model 为空字符串的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:52 CST 2026","Fri Jan 16 11:05:52 CST 2026","180","script.v1_0_0","test_1_login","","","","测试api_version为空的情况的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:40 CST 2026","Fri Jan 16 11:05:40 CST 2026","137","script.v1_0_0","test_1_login","","","","测试 open_id 为 None 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:40 CST 2026","Fri Jan 16 11:05:40 CST 2026","151","script.v1_0_0","test_1_login","","","","测试 open_id 为空字符串的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:42 CST 2026","Fri Jan 16 11:05:43 CST 2026","184","script.v1_0_0","test_1_login","","","","测试 os 为2时的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:46 CST 2026","Fri Jan 16 11:05:46 CST 2026","141","script.v1_0_0","test_1_login","","","","测试 AppVersion 为 None 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:42 CST 2026","Fri Jan 16 11:05:42 CST 2026","177","script.v1_0_0","test_1_login","","","","测试 os 为1时无android_id的值情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:52 CST 2026","Fri Jan 16 11:05:52 CST 2026","147","script.v1_0_0","test_1_login","","","","测试port为空的情况的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:36 CST 2026","Fri Jan 16 11:05:36 CST 2026","141","script.v1_0_0","test_1_login","","","","测试 lang 为 'error_lang' 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:34 CST 2026","Fri Jan 16 11:05:34 CST 2026","165","script.v1_0_0","test_1_login","","","","测试 uid 为空字符串的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:51 CST 2026","Fri Jan 16 11:05:51 CST 2026","188","script.v1_0_0","test_1_login","","","","测试server_id为空的情况的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:35 CST 2026","Fri Jan 16 11:05:35 CST 2026","120","script.v1_0_0","test_1_login","","","","测试 im_token 为 None 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:41 CST 2026","Fri Jan 16 11:05:41 CST 2026","121","script.v1_0_0","test_1_login","","","","测试 os 为 None 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:38 CST 2026","Fri Jan 16 11:05:38 CST 2026","180","script.v1_0_0","test_1_login","","","","测试 svr_region 为 None 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:37 CST 2026","Fri Jan 16 11:05:37 CST 2026","171","script.v1_0_0","test_1_login","","","","测试 game_id 为 None 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:45 CST 2026","Fri Jan 16 11:05:45 CST 2026","118","script.v1_0_0","test_1_login","","","","测试 windows_id 为 None 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:47 CST 2026","Fri Jan 16 11:05:47 CST 2026","126","script.v1_0_0","test_1_login","","","","测试 device_model 为 None 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:44 CST 2026","Fri Jan 16 11:05:44 CST 2026","169","script.v1_0_0","test_1_login","","","","测试 android_id 为空字符串的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:50 CST 2026","Fri Jan 16 11:05:50 CST 2026","141","script.v1_0_0","test_1_login","","","","测试appuid为str的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:49 CST 2026","Fri Jan 16 11:05:49 CST 2026","187","script.v1_0_0","test_1_login","","","","重复的 uid","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:36 CST 2026","Fri Jan 16 11:05:36 CST 2026","138","script.v1_0_0","test_1_login","","","","测试 lang 为空字符串的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:34 CST 2026","Fri Jan 16 11:05:35 CST 2026","155","script.v1_0_0","test_1_login","","","","测试 uid 为不存在的账号的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:42 CST 2026","Fri Jan 16 11:05:42 CST 2026","181","script.v1_0_0","test_1_login","","","","测试 os 为1的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:50 CST 2026","Fri Jan 16 11:05:51 CST 2026","171","script.v1_0_0","test_1_login","","","","测试server_id为正常的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:45 CST 2026","Fri Jan 16 11:05:45 CST 2026","130","script.v1_0_0","test_1_login","","","","测试 package_name 为 None 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:49 CST 2026","Fri Jan 16 11:05:49 CST 2026","140","script.v1_0_0","test_1_login","","","","测试 IP 以 1.0.0.0 格式","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:48 CST 2026","Fri Jan 16 11:05:48 CST 2026","155","script.v1_0_0","test_1_login","","","","测试不存在的用户 ID","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:40 CST 2026","Fri Jan 16 11:05:40 CST 2026","185","script.v1_0_0","test_1_login","","","","测试 svr_region 为 'global' 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:35 CST 2026","Fri Jan 16 11:05:35 CST 2026","132","script.v1_0_0","test_1_login","","","","测试 uid 为 111111111111111111111111111的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:53 CST 2026","Fri Jan 16 11:05:53 CST 2026","647","script.v1_0_0","test_1_login","","","","测试登录接口的性能","
    测试登录接口的性能
    "
"passed","Fri Jan 16 11:05:31 CST 2026","Fri Jan 16 11:05:34 CST 2026","2275","script.v1_0_0","test_1_login","","","","正常登录成功","
    正常登录接口
    "
"passed","Fri Jan 16 11:05:35 CST 2026","Fri Jan 16 11:05:36 CST 2026","177","script.v1_0_0","test_1_login","","","","测试 im_token 为 'invalid_token' 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:36 CST 2026","Fri Jan 16 11:05:36 CST 2026","113","script.v1_0_0","test_1_login","","","","测试 lang 为int的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:48 CST 2026","Fri Jan 16 11:05:49 CST 2026","136","script.v1_0_0","test_1_login","","","","测试不存在的语言","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:37 CST 2026","Fri Jan 16 11:05:38 CST 2026","179","script.v1_0_0","test_1_login","","","","测试 game_id 为 999999999999 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:34 CST 2026","Fri Jan 16 11:05:34 CST 2026","139","script.v1_0_0","test_1_login","","","","测试 uid 为 None 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:35 CST 2026","Fri Jan 16 11:05:35 CST 2026","150","script.v1_0_0","test_1_login","","","","测试 uid 为 0的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:52 CST 2026","Fri Jan 16 11:05:52 CST 2026","119","script.v1_0_0","test_1_login","","","","测试port为str的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:51 CST 2026","Fri Jan 16 11:05:51 CST 2026","180","script.v1_0_0","test_1_login","","","","测试server_id为错误的情况，预期测试暂不校验","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:52 CST 2026","Fri Jan 16 11:05:52 CST 2026","177","script.v1_0_0","test_1_login","","","","测试api_version为正常的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:44 CST 2026","Fri Jan 16 11:05:45 CST 2026","165","script.v1_0_0","test_1_login","","","","测试 android_id 为 'invalid_android_id' 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:44 CST 2026","Fri Jan 16 11:05:44 CST 2026","197","script.v1_0_0","test_1_login","","","","测试 google_aid 为空字符串的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:48 CST 2026","Fri Jan 16 11:05:48 CST 2026","159","script.v1_0_0","test_1_login","","","","测试 app_id 为空字符串的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:41 CST 2026","Fri Jan 16 11:05:41 CST 2026","182","script.v1_0_0","test_1_login","","","","测试 ip 为 'invalid_ip' 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:36 CST 2026","Fri Jan 16 11:05:37 CST 2026","118","script.v1_0_0","test_1_login","","","","测试 env 为 None 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:37 CST 2026","Fri Jan 16 11:05:37 CST 2026","186","script.v1_0_0","test_1_login","","","","测试 game_id 为 -1 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:46 CST 2026","Fri Jan 16 11:05:46 CST 2026","179","script.v1_0_0","test_1_login","","","","测试 package_name 为 'invalid_package_name' 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:53 CST 2026","Fri Jan 16 11:05:54 CST 2026","196","script.v1_0_0","test_1_login","","","","测试登录接口连续登录","
    登录多个账号
    "
"passed","Fri Jan 16 11:05:54 CST 2026","Fri Jan 16 11:05:54 CST 2026","176","script.v1_0_0","test_1_login","","","","测试登录接口连续登录","
    登录多个账号
    "
"passed","Fri Jan 16 11:05:50 CST 2026","Fri Jan 16 11:05:50 CST 2026","198","script.v1_0_0","test_1_login","","","","测试appuid为错误的情况，预期测试暂不校验","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:37 CST 2026","Fri Jan 16 11:05:37 CST 2026","136","script.v1_0_0","test_1_login","","","","测试 env 为空字符串的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:47 CST 2026","Fri Jan 16 11:05:47 CST 2026","172","script.v1_0_0","test_1_login","","","","测试 AppVersion 为 'invalid_version' 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:43 CST 2026","Fri Jan 16 11:05:43 CST 2026","179","script.v1_0_0","test_1_login","","","","测试 idfa 为空字符串的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:46 CST 2026","Fri Jan 16 11:05:46 CST 2026","175","script.v1_0_0","test_1_login","","","","测试 OsVersion 为 'invalid_version' 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:45 CST 2026","Fri Jan 16 11:05:45 CST 2026","187","script.v1_0_0","test_1_login","","","","测试 windows_id 为 'invalid_windows_id' 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:40 CST 2026","Fri Jan 16 11:05:40 CST 2026","130","script.v1_0_0","test_1_login","","","","测试 open_id 为 124 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:52 CST 2026","Fri Jan 16 11:05:53 CST 2026","176","script.v1_0_0","test_1_login","","","","测试api_version为str的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:41 CST 2026","Fri Jan 16 11:05:41 CST 2026","116","script.v1_0_0","test_1_login","","","","测试 ip 为 None 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:43 CST 2026","Fri Jan 16 11:05:44 CST 2026","127","script.v1_0_0","test_1_login","","","","测试 google_aid 为 None 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:35 CST 2026","Fri Jan 16 11:05:35 CST 2026","195","script.v1_0_0","test_1_login","","","","测试 im_token 为空字符串的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:47 CST 2026","Fri Jan 16 11:05:48 CST 2026","185","script.v1_0_0","test_1_login","","","","测试 device_model 为 'invalid_device_model' 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:49 CST 2026","Fri Jan 16 11:05:49 CST 2026","163","script.v1_0_0","test_1_login","","","","测试appid为正常的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:43 CST 2026","Fri Jan 16 11:05:43 CST 2026","125","script.v1_0_0","test_1_login","","","","测试 idfa 为 None 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:43 CST 2026","Fri Jan 16 11:05:43 CST 2026","192","script.v1_0_0","test_1_login","","","","测试 idfa 为 'invalid_idfa' 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:37 CST 2026","Fri Jan 16 11:05:37 CST 2026","152","script.v1_0_0","test_1_login","","","","测试 env 为 'invalid_env' 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:40 CST 2026","Fri Jan 16 11:05:40 CST 2026","185","script.v1_0_0","test_1_login","","","","测试 open_id 为 '124124 '的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:39 CST 2026","Fri Jan 16 11:05:40 CST 2026","166","script.v1_0_0","test_1_login","","","","测试 svr_region 为 'invalid_region' 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:36 CST 2026","Fri Jan 16 11:05:36 CST 2026","127","script.v1_0_0","test_1_login","","","","测试 lang 为 None 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:51 CST 2026","Fri Jan 16 11:05:51 CST 2026","182","script.v1_0_0","test_1_login","","","","测试port为正常的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:50 CST 2026","Fri Jan 16 11:05:50 CST 2026","173","script.v1_0_0","test_1_login","","","","测试appuid为正常的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:46 CST 2026","Fri Jan 16 11:05:46 CST 2026","120","script.v1_0_0","test_1_login","","","","测试 OsVersion 为 None 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:41 CST 2026","Fri Jan 16 11:05:42 CST 2026","178","script.v1_0_0","test_1_login","","","","测试 os 为 -1 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:49 CST 2026","Fri Jan 16 11:05:49 CST 2026","188","script.v1_0_0","test_1_login","","","","测试appid为错误的情况，预期测试暂不校验","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:45 CST 2026","Fri Jan 16 11:05:46 CST 2026","169","script.v1_0_0","test_1_login","","","","测试 package_name 为空字符串的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:52 CST 2026","Fri Jan 16 11:05:52 CST 2026","134","script.v1_0_0","test_1_login","","","","测试api_version为错误的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:41 CST 2026","Fri Jan 16 11:05:41 CST 2026","149","script.v1_0_0","test_1_login","","","","测试 ip 为 int 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:47 CST 2026","Fri Jan 16 11:05:47 CST 2026","177","script.v1_0_0","test_1_login","","","","测试 AppVersion 为空字符串的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:53 CST 2026","Fri Jan 16 11:05:53 CST 2026","174","script.v1_0_0","test_1_login","","","","测试登录接口连续登录","
    登录多个账号
    "
"passed","Fri Jan 16 11:05:34 CST 2026","Fri Jan 16 11:05:34 CST 2026","181","script.v1_0_0","test_1_login","","","","测试 uid 为正常的情况的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:46 CST 2026","Fri Jan 16 11:05:46 CST 2026","170","script.v1_0_0","test_1_login","","","","测试 OsVersion 为空字符串的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:44 CST 2026","Fri Jan 16 11:05:44 CST 2026","123","script.v1_0_0","test_1_login","","","","测试 android_id 为 None 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:36 CST 2026","Fri Jan 16 11:05:36 CST 2026","158","script.v1_0_0","test_1_login","","","","测试 im_token 为 int 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:43 CST 2026","Fri Jan 16 11:05:43 CST 2026","175","script.v1_0_0","test_1_login","","","","测试 os 为2时无idfa的值情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:42 CST 2026","Fri Jan 16 11:05:42 CST 2026","189","script.v1_0_0","test_1_login","","","","测试 os 为 999 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:38 CST 2026","Fri Jan 16 11:05:39 CST 2026","1202","script.v1_0_0","test_1_login","","","","测试 svr_region 为空字符串的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:51 CST 2026","Fri Jan 16 11:05:51 CST 2026","197","script.v1_0_0","test_1_login","","","","测试port为错误的情况，预期测试暂不校验","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:50 CST 2026","Fri Jan 16 11:05:50 CST 2026","117","script.v1_0_0","test_1_login","","","","测试appuid为空的情况的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:49 CST 2026","Fri Jan 16 11:05:50 CST 2026","134","script.v1_0_0","test_1_login","","","","测试appid为str的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:38 CST 2026","Fri Jan 16 11:05:38 CST 2026","171","script.v1_0_0","test_1_login","","","","测试 game_id 为 '1'的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:41 CST 2026","Fri Jan 16 11:05:41 CST 2026","197","script.v1_0_0","test_1_login","","","","测试 ip 为空字符串的情况","
    异常参数测试
    "
"passed","Fri Jan 16 11:05:44 CST 2026","Fri Jan 16 11:05:44 CST 2026","200","script.v1_0_0","test_1_login","","","","测试 google_aid 为 'invalid_google_aid' 的情况","
    异常参数测试
    "
